CustomerID,Recency,Frequency,Monetary,RFM_Score,Segment
10421.0,467,2,5956.44,123,Lost Customers
10424.0,317,1,3829.14,112,Lost Customers
10435.0,510,1,2978.22,111,Lost Customers
10444.0,444,1,2978.22,111,Lost Customers
10460.0,446,1,5530.98,112,Lost Customers
10468.0,345,1,5105.5199999999995,112,Lost Customers
10470.0,336,1,2552.7599999999998,111,Lost Customers
10475.0,321,2,7658.279999999999,123,Lost Customers
10489.0,398,2,2978.22,121,Lost Customers
10502.0,370,2,11061.96,124,Lost Customers
10518.0,435,2,6381.9,123,Lost Customers
10527.0,326,1,5956.44,113,Lost Customers
10529.0,479,1,5956.44,113,Lost Customers
10541.0,419,1,5530.98,112,Lost Customers
10542.0,479,1,3403.68,111,Lost Customers
10560.0,319,1,3403.68,111,Lost Customers
10567.0,514,1,850.92,111,Lost Customers
10568.0,409,1,5105.5199999999995,112,Lost Customers
10574.0,447,2,5105.5199999999995,122,Lost Customers
10580.0,347,1,4680.0599999999995,112,Lost Customers
10587.0,328,1,4680.0599999999995,112,Lost Customers
10589.0,479,1,2127.2999999999997,111,Lost Customers
10591.0,385,1,4680.0599999999995,112,Lost Customers
10605.0,531,1,3829.14,112,Lost Customers
10613.0,457,1,5956.44,113,Lost Customers
10616.0,383,1,1276.3799999999999,111,Lost Customers
10619.0,424,1,3403.68,111,Lost Customers
10621.0,328,1,2127.2999999999997,111,Lost Customers
10631.0,435,1,2127.2999999999997,111,Lost Customers
10632.0,491,2,8934.66,124,Lost Customers
10648.0,389,1,2127.2999999999997,111,Lost Customers
10651.0,454,1,5530.98,112,Lost Customers
10652.0,390,1,850.92,111,Lost Customers
10656.0,408,1,425.46,111,Lost Customers
10659.0,463,1,5530.98,112,Lost Customers
10673.0,366,2,9360.119999999999,124,Lost Customers
10682.0,450,2,8509.199999999999,124,Lost Customers
10683.0,436,1,1276.3799999999999,111,Lost Customers
10694.0,384,1,3403.68,111,Lost Customers
10704.0,397,1,2978.22,111,Lost Customers
10708.0,349,1,2127.2999999999997,111,Lost Customers
10712.0,338,1,5956.44,113,Lost Customers
10715.0,381,2,3403.6799999999994,121,Lost Customers
10725.0,351,2,2978.22,121,Lost Customers
10728.0,415,1,425.46,111,Lost Customers
10729.0,366,1,1701.84,111,Lost Customers
10737.0,451,1,4254.599999999999,112,Lost Customers
10739.0,533,1,5530.98,112,Lost Customers
10740.0,506,1,5530.98,112,Lost Customers
10746.0,332,1,3403.68,111,Lost Customers
10749.0,450,1,1276.3799999999999,111,Lost Customers
10753.0,417,1,1701.84,111,Lost Customers
10757.0,374,1,5956.44,113,Lost Customers
10763.0,494,1,2127.2999999999997,111,Lost Customers
10770.0,357,3,8083.74,143,Lost Customers
10774.0,483,1,1276.3799999999999,111,Lost Customers
10775.0,337,1,2552.7599999999998,111,Lost Customers
10783.0,499,1,4680.0599999999995,112,Lost Customers
10792.0,511,1,2127.2999999999997,111,Lost Customers
10797.0,473,1,5956.44,113,Lost Customers
10817.0,370,2,9360.119999999999,124,Lost Customers
10819.0,523,1,5956.44,113,Lost Customers
10829.0,381,1,1701.84,111,Lost Customers
10831.0,434,1,1276.3799999999999,111,Lost Customers
10850.0,435,1,3829.14,112,Lost Customers
10851.0,448,1,5530.98,112,Lost Customers
10852.0,494,1,5105.5199999999995,112,Lost Customers
10854.0,374,1,4680.0599999999995,112,Lost Customers
10855.0,382,2,7658.28,123,Lost Customers
10858.0,438,1,5105.5199999999995,112,Lost Customers
10865.0,419,1,5956.44,113,Lost Customers
10869.0,486,1,850.92,111,Lost Customers
10871.0,417,2,3829.14,122,Lost Customers
10877.0,519,1,3403.68,111,Lost Customers
10883.0,395,1,3403.68,111,Lost Customers
10890.0,441,1,5956.44,113,Lost Customers
10900.0,385,1,1701.84,111,Lost Customers
10910.0,434,1,2978.22,111,Lost Customers
10911.0,431,2,5956.44,123,Lost Customers
10914.0,342,2,6807.36,123,Lost Customers
10916.0,357,1,4254.599999999999,112,Lost Customers
10918.0,389,2,6381.9,123,Lost Customers
10919.0,538,1,4680.0599999999995,112,Lost Customers
10953.0,494,1,2978.22,111,Lost Customers
10958.0,361,2,8083.74,123,Lost Customers
10962.0,364,3,6381.9,143,Lost Customers
10963.0,491,1,5530.98,112,Lost Customers
10970.0,488,1,2552.7599999999998,111,Lost Customers
10979.0,388,1,2552.7599999999998,111,Lost Customers
10980.0,539,1,2552.7599999999998,111,Lost Customers
10989.0,374,2,5956.44,123,Lost Customers
10990.0,327,2,5530.98,122,Lost Customers
10993.0,345,1,3829.14,112,Lost Customers
11006.0,493,1,5105.5199999999995,112,Lost Customers
11009.0,406,1,4254.599999999999,112,Lost Customers
11012.0,361,1,850.92,111,Lost Customers
11017.0,390,3,6381.9,143,Lost Customers
11019.0,495,1,2127.2999999999997,111,Lost Customers
11026.0,393,1,3829.14,112,Lost Customers
11037.0,369,2,9785.58,124,Lost Customers
11046.0,429,1,425.46,111,Lost Customers
11048.0,479,2,5530.98,122,Lost Customers
11049.0,453,2,3829.14,122,Lost Customers
11054.0,481,1,850.92,111,Lost Customers
11064.0,400,1,4680.0599999999995,112,Lost Customers
11065.0,374,1,5530.98,112,Lost Customers
11068.0,390,2,8083.74,123,Lost Customers
11069.0,457,2,10211.039999999999,124,Lost Customers
11082.0,463,1,5105.5199999999995,112,Lost Customers
11084.0,406,2,5105.5199999999995,122,Lost Customers
11085.0,467,1,1701.84,111,Lost Customers
11086.0,322,2,10636.5,134,Lost Customers
11087.0,349,1,2127.2999999999997,111,Lost Customers
11089.0,442,1,5105.5199999999995,112,Lost Customers
11094.0,336,2,5530.98,132,Lost Customers
11100.0,434,2,7232.82,133,Lost Customers
11101.0,349,1,2552.7599999999998,111,Lost Customers
11107.0,465,2,4254.599999999999,132,Lost Customers
11108.0,444,2,10636.5,134,Lost Customers
11117.0,383,2,4680.0599999999995,132,Lost Customers
11121.0,365,1,2127.2999999999997,111,Lost Customers
11125.0,385,2,7658.28,133,Lost Customers
11130.0,477,1,425.46,111,Lost Customers
11131.0,437,1,4680.0599999999995,112,Lost Customers
11133.0,423,1,5956.44,113,Lost Customers
11144.0,361,2,3829.1399999999994,132,Lost Customers
11146.0,430,1,1701.84,111,Lost Customers
11155.0,344,2,10211.039999999999,134,Lost Customers
11156.0,466,1,2127.2999999999997,111,Lost Customers
11157.0,339,2,5105.5199999999995,132,Lost Customers
11162.0,412,2,3403.68,131,Lost Customers
11166.0,401,3,7232.82,143,Lost Customers
11178.0,483,2,6381.9,133,Lost Customers
11183.0,373,1,3829.14,112,Lost Customers
11188.0,535,1,850.92,111,Lost Customers
11190.0,389,1,5530.98,112,Lost Customers
11191.0,434,1,2978.22,111,Lost Customers
11194.0,451,1,850.92,111,Lost Customers
11198.0,475,1,4680.0599999999995,112,Lost Customers
11207.0,488,1,4680.0599999999995,112,Lost Customers
11213.0,332,2,6381.9,133,Lost Customers
11220.0,382,3,8083.739999999999,143,Lost Customers
11225.0,401,1,3829.14,112,Lost Customers
11234.0,336,1,2552.7599999999998,111,Lost Customers
11236.0,512,1,3403.68,111,Lost Customers
11238.0,475,1,850.92,111,Lost Customers
11246.0,478,1,850.92,111,Lost Customers
11249.0,333,2,6807.359999999999,133,Lost Customers
11251.0,501,1,4254.599999999999,112,Lost Customers
11258.0,412,1,3403.68,111,Lost Customers
11262.0,435,1,5956.44,113,Lost Customers
11264.0,413,2,4254.599999999999,132,Lost Customers
11270.0,514,1,5956.44,113,Lost Customers
11302.0,448,2,7658.28,133,Lost Customers
11306.0,537,1,1276.3799999999999,111,Lost Customers
11315.0,462,1,850.92,111,Lost Customers
11323.0,443,1,3403.68,111,Lost Customers
11324.0,343,1,850.92,111,Lost Customers
11325.0,496,1,5956.44,113,Lost Customers
11326.0,333,1,425.46,111,Lost Customers
11332.0,355,2,1701.84,131,Lost Customers
11333.0,494,1,850.92,111,Lost Customers
11341.0,371,1,4254.599999999999,112,Lost Customers
11345.0,445,2,10211.039999999999,134,Lost Customers
11348.0,540,1,1276.3799999999999,111,Lost Customers
11349.0,334,1,5530.98,112,Lost Customers
11354.0,379,2,4680.0599999999995,132,Lost Customers
11355.0,467,1,4680.0599999999995,112,Lost Customers
11358.0,447,2,5956.44,133,Lost Customers
11359.0,415,1,5956.44,113,Lost Customers
11366.0,320,2,5105.5199999999995,132,Lost Customers
11370.0,412,3,6807.36,143,Lost Customers
11372.0,344,1,5956.44,113,Lost Customers
11373.0,534,1,5105.5199999999995,112,Lost Customers
11381.0,528,1,1701.84,111,Lost Customers
11382.0,390,1,3403.68,111,Lost Customers
11393.0,373,2,5956.44,133,Lost Customers
11414.0,354,2,6807.36,133,Lost Customers
11425.0,438,2,10211.039999999999,134,Lost Customers
11435.0,390,3,7658.28,143,Lost Customers
11437.0,478,1,4254.599999999999,112,Lost Customers
11441.0,432,2,4680.0599999999995,132,Lost Customers
11443.0,338,2,5530.98,132,Lost Customers
11449.0,447,2,9785.579999999998,134,Lost Customers
11455.0,328,1,425.46,111,Lost Customers
11464.0,340,2,7232.82,133,Lost Customers
11470.0,523,1,2552.7599999999998,111,Lost Customers
11482.0,362,1,4254.599999999999,112,Lost Customers
11485.0,352,1,5956.44,113,Lost Customers
11494.0,424,1,5105.5199999999995,112,Lost Customers
11500.0,383,1,5530.98,112,Lost Customers
11510.0,368,1,425.46,111,Lost Customers
11511.0,406,1,5956.44,113,Lost Customers
11518.0,366,1,425.46,111,Lost Customers
11521.0,368,1,2978.22,111,Lost Customers
11525.0,493,2,6807.36,133,Lost Customers
11528.0,333,1,3403.68,111,Lost Customers
11540.0,509,1,425.46,111,Lost Customers
11541.0,367,2,6381.9,133,Lost Customers
11555.0,422,3,6381.9,143,Lost Customers
11561.0,479,1,5530.98,112,Lost Customers
11568.0,414,2,6807.36,133,Lost Customers
11577.0,454,1,5105.5199999999995,112,Lost Customers
11593.0,505,1,3403.68,111,Lost Customers
11597.0,351,1,5530.98,112,Lost Customers
11604.0,366,3,5956.44,143,Lost Customers
11605.0,505,1,1701.84,111,Lost Customers
11608.0,318,1,2978.22,111,Lost Customers
11610.0,372,1,1701.84,111,Lost Customers
11618.0,446,1,1701.84,111,Lost Customers
11621.0,464,1,4254.599999999999,112,Lost Customers
11626.0,490,1,1276.3799999999999,111,Lost Customers
11630.0,525,2,9360.119999999999,134,Lost Customers
11641.0,539,1,1701.84,111,Lost Customers
11645.0,540,1,2978.22,111,Lost Customers
11653.0,506,1,1276.3799999999999,111,Lost Customers
11662.0,471,2,9785.58,134,Lost Customers
11666.0,334,1,5105.5199999999995,112,Lost Customers
11671.0,508,1,2127.2999999999997,111,Lost Customers
11680.0,376,1,1276.3799999999999,111,Lost Customers
11681.0,505,1,2127.2999999999997,111,Lost Customers
11691.0,419,2,9360.119999999999,134,Lost Customers
11693.0,522,1,1276.3799999999999,111,Lost Customers
11713.0,365,1,425.46,111,Lost Customers
11737.0,365,1,3403.68,111,Lost Customers
11751.0,468,2,7232.82,133,Lost Customers
11753.0,354,2,2127.2999999999997,131,Lost Customers
11755.0,376,3,7658.28,143,Lost Customers
11760.0,536,1,850.92,111,Lost Customers
11772.0,489,2,8509.199999999999,134,Lost Customers
11783.0,425,1,2978.22,111,Lost Customers
11788.0,539,1,2978.22,111,Lost Customers
11793.0,451,1,1276.3799999999999,111,Lost Customers
11794.0,407,2,3403.6799999999994,131,Lost Customers
11815.0,335,1,3403.68,111,Lost Customers
11841.0,460,2,5105.5199999999995,132,Lost Customers
11853.0,373,1,425.46,111,Lost Customers
11855.0,508,1,3829.14,112,Lost Customers
11860.0,466,2,8509.199999999999,134,Lost Customers
11861.0,430,1,425.46,111,Lost Customers
11862.0,461,2,2127.2999999999997,131,Lost Customers
11867.0,376,2,3829.1399999999994,132,Lost Customers
11872.0,423,1,4254.599999999999,112,Lost Customers
11878.0,322,2,7658.28,133,Lost Customers
11881.0,324,1,2127.2999999999997,111,Lost Customers
11896.0,384,2,5530.98,132,Lost Customers
11899.0,336,2,5530.98,132,Lost Customers
11902.0,462,1,5105.5199999999995,112,Lost Customers
11906.0,395,2,7658.28,133,Lost Customers
11908.0,489,2,5530.98,132,Lost Customers
11912.0,320,1,4680.0599999999995,112,Lost Customers
11921.0,453,1,4254.599999999999,112,Lost Customers
11950.0,447,2,5956.44,133,Lost Customers
11955.0,461,2,9785.58,134,Lost Customers
11960.0,364,2,3403.68,131,Lost Customers
11963.0,318,1,1701.84,111,Lost Customers
11969.0,353,2,10211.039999999999,134,Lost Customers
11976.0,368,1,1701.84,111,Lost Customers
11989.0,407,2,8934.66,134,Lost Customers
11998.0,493,2,5530.98,132,Lost Customers
11999.0,484,1,2978.22,111,Lost Customers
12001.0,434,2,9360.119999999999,134,Lost Customers
12006.0,507,1,850.92,111,Lost Customers
12008.0,322,1,1276.3799999999999,111,Lost Customers
12011.0,465,1,5956.44,113,Lost Customers
12016.0,428,2,5105.5199999999995,132,Lost Customers
12022.0,370,1,1701.84,111,Lost Customers
12032.0,321,1,2552.7599999999998,111,Lost Customers
12035.0,336,1,5956.44,113,Lost Customers
12045.0,320,1,1701.84,111,Lost Customers
12048.0,414,1,3829.14,112,Lost Customers
12054.0,497,1,3829.14,112,Lost Customers
12073.0,374,1,2127.2999999999997,111,Lost Customers
12075.0,519,1,1701.84,111,Lost Customers
12083.0,379,2,4254.599999999999,132,Lost Customers
12084.0,343,1,5105.5199999999995,112,Lost Customers
12085.0,356,1,5105.5199999999995,112,Lost Customers
12086.0,387,1,2127.2999999999997,111,Lost Customers
12102.0,540,1,4680.0599999999995,112,Lost Customers
12104.0,377,1,2552.7599999999998,111,Lost Customers
12105.0,347,1,2978.22,111,Lost Customers
12107.0,363,1,2978.22,111,Lost Customers
12111.0,468,2,5956.44,133,Lost Customers
12112.0,344,1,3403.68,121,Lost Customers
12115.0,433,1,5105.5199999999995,122,Lost Customers
12132.0,339,1,4254.599999999999,122,Lost Customers
12134.0,401,1,2127.2999999999997,121,Lost Customers
12142.0,345,1,3829.14,122,Lost Customers
12153.0,426,1,3403.68,121,Lost Customers
12154.0,390,2,7232.82,133,Lost Customers
12164.0,372,3,7658.28,143,Lost Customers
12176.0,468,1,1701.84,121,Lost Customers
12195.0,385,2,3829.1399999999994,132,Lost Customers
12196.0,375,1,4680.0599999999995,122,Lost Customers
12199.0,339,2,3403.68,131,Lost Customers
12210.0,467,1,5105.5199999999995,122,Lost Customers
12224.0,486,1,5956.44,123,Lost Customers
12239.0,441,1,3829.14,122,Lost Customers
12242.0,480,1,1276.3799999999999,121,Lost Customers
12244.0,358,2,9360.119999999999,134,Lost Customers
12245.0,318,3,7658.279999999999,143,Lost Customers
12248.0,482,2,8934.66,134,Lost Customers
12252.0,465,1,2127.2999999999997,121,Lost Customers
12278.0,477,1,4254.599999999999,122,Lost Customers
12285.0,321,1,5530.98,122,Lost Customers
12287.0,390,2,8509.199999999999,134,Lost Customers
12291.0,462,1,2978.22,121,Lost Customers
12296.0,444,1,4254.599999999999,122,Lost Customers
12307.0,384,2,5105.5199999999995,132,Lost Customers
12310.0,529,1,5530.98,122,Lost Customers
12319.0,425,1,5956.44,123,Lost Customers
12322.0,449,2,5956.44,133,Lost Customers
12329.0,444,1,5105.5199999999995,122,Lost Customers
12331.0,343,1,2552.7599999999998,121,Lost Customers
12335.0,322,1,3829.14,122,Lost Customers
12345.0,487,1,3403.68,121,Lost Customers
12349.0,427,2,7658.28,133,Lost Customers
12353.0,392,1,5956.44,123,Lost Customers
12368.0,319,1,850.92,121,Lost Customers
12371.0,350,2,2552.7599999999998,131,Lost Customers
12372.0,385,1,1701.84,121,Lost Customers
12375.0,401,1,4254.599999999999,122,Lost Customers
12378.0,425,1,2978.22,121,Lost Customers
12390.0,514,2,8934.66,134,Lost Customers
12397.0,425,2,5530.98,132,Lost Customers
12400.0,327,1,2127.2999999999997,121,Lost Customers
12404.0,513,2,5956.44,133,Lost Customers
12439.0,361,1,5530.98,122,Lost Customers
12444.0,397,1,1701.84,121,Lost Customers
12459.0,438,1,3403.68,121,Lost Customers
12460.0,504,1,850.92,121,Lost Customers
12462.0,459,1,3829.14,122,Lost Customers
12464.0,343,2,9360.119999999999,134,Lost Customers
12475.0,458,1,5530.98,123,Lost Customers
12482.0,328,2,5530.98,133,Lost Customers
12487.0,387,1,2127.2999999999997,121,Lost Customers
12488.0,343,1,1276.3799999999999,121,Lost Customers
12496.0,320,2,5105.5199999999995,132,Lost Customers
12510.0,540,1,2552.7599999999998,121,Lost Customers
12513.0,523,1,4680.0599999999995,122,Lost Customers
12522.0,417,2,7232.82,133,Lost Customers
12531.0,325,2,3403.6799999999994,131,Lost Customers
12532.0,421,1,1276.3799999999999,121,Lost Customers
12544.0,467,1,2552.7599999999998,121,Lost Customers
12550.0,515,1,5105.5199999999995,122,Lost Customers
12551.0,493,1,4680.0599999999995,122,Lost Customers
12556.0,336,2,9360.119999999999,134,Lost Customers
12565.0,426,1,850.92,121,Lost Customers
12578.0,334,1,5105.5199999999995,122,Lost Customers
12580.0,339,1,5956.44,123,Lost Customers
12582.0,353,1,2978.22,121,Lost Customers
12587.0,358,1,5105.5199999999995,122,Lost Customers
12589.0,536,1,1701.84,121,Lost Customers
12600.0,513,1,3829.14,122,Lost Customers
12601.0,385,1,3829.14,122,Lost Customers
12603.0,319,2,5105.5199999999995,132,Lost Customers
12613.0,358,1,5105.5199999999995,122,Lost Customers
12624.0,406,2,4680.0599999999995,132,Lost Customers
12632.0,524,1,425.46,121,Lost Customers
12633.0,407,1,2978.22,121,Lost Customers
12636.0,377,1,3829.14,122,Lost Customers
12640.0,366,1,1276.3799999999999,121,Lost Customers
12643.0,354,2,8083.74,134,Lost Customers
12644.0,333,1,3829.14,122,Lost Customers
12658.0,389,2,6381.9,133,Lost Customers
12660.0,519,1,5530.98,123,Lost Customers
12664.0,419,1,425.46,121,Lost Customers
12671.0,370,1,1701.84,121,Lost Customers
12674.0,344,2,5105.5199999999995,132,Lost Customers
12677.0,333,2,3829.14,132,Lost Customers
12679.0,484,2,7232.82,133,Lost Customers
12690.0,408,1,1701.84,121,Lost Customers
12696.0,470,1,1701.84,121,Lost Customers
12698.0,430,2,10211.039999999999,134,Lost Customers
12703.0,351,2,5530.98,133,Lost Customers
12718.0,350,1,5105.5199999999995,122,Lost Customers
12720.0,481,1,2978.22,121,Lost Customers
12721.0,534,1,3403.68,122,Lost Customers
12732.0,464,2,8083.74,134,Lost Customers
12734.0,511,1,3829.14,122,Lost Customers
12737.0,382,1,5530.98,123,Lost Customers
12740.0,459,1,5530.98,123,Lost Customers
12747.0,460,2,2127.2999999999997,131,Lost Customers
12750.0,496,1,1276.3799999999999,121,Lost Customers
12751.0,407,1,4680.0599999999995,122,Lost Customers
12753.0,348,1,3403.68,122,Lost Customers
12765.0,371,1,2552.7599999999998,121,Lost Customers
12768.0,428,1,1276.3799999999999,121,Lost Customers
12779.0,456,1,3403.68,122,Lost Customers
12780.0,493,1,5530.98,123,Lost Customers
12784.0,452,1,3403.68,122,Lost Customers
12791.0,402,1,5956.44,123,Lost Customers
12802.0,341,2,10211.039999999999,134,Lost Customers
12814.0,490,2,10211.039999999999,134,Lost Customers
12821.0,394,1,2127.2999999999997,121,Lost Customers
12826.0,320,2,2552.7599999999998,131,Lost Customers
12834.0,460,1,5105.5199999999995,122,Lost Customers
12836.0,526,1,1276.3799999999999,121,Lost Customers
12840.0,522,1,1276.3799999999999,121,Lost Customers
12843.0,417,1,5530.98,123,Lost Customers
12851.0,491,1,1276.3799999999999,121,Lost Customers
12854.0,345,2,8509.199999999999,134,Lost Customers
12856.0,356,2,5530.98,133,Lost Customers
12858.0,370,1,850.92,121,Lost Customers
12868.0,350,1,3829.14,122,Lost Customers
12878.0,402,1,5530.98,123,Lost Customers
12880.0,433,1,425.46,121,Lost Customers
12883.0,330,2,11061.96,134,Lost Customers
12889.0,471,1,5530.98,123,Lost Customers
12892.0,416,1,2978.22,121,Lost Customers
12897.0,317,2,5105.5199999999995,132,Lost Customers
12901.0,478,2,7658.28,133,Lost Customers
12903.0,326,1,3829.14,122,Lost Customers
12907.0,400,1,5956.44,123,Lost Customers
12913.0,337,2,5530.98,133,Lost Customers
12914.0,408,2,2127.2999999999997,131,Lost Customers
12930.0,338,1,4254.599999999999,122,Lost Customers
12931.0,441,2,5105.5199999999995,132,Lost Customers
12936.0,380,1,3403.68,122,Lost Customers
12946.0,342,1,3403.68,122,Lost Customers
12947.0,385,1,5956.44,123,Lost Customers
12950.0,456,1,5956.44,123,Lost Customers
12959.0,525,1,3829.14,122,Lost Customers
12969.0,353,1,5105.5199999999995,122,Lost Customers
12974.0,340,1,3403.68,122,Lost Customers
12991.0,458,1,1701.84,121,Lost Customers
12993.0,370,2,6381.9,133,Lost Customers
12997.0,427,1,1276.3799999999999,121,Lost Customers
