CustomerID,Recency,Frequency,Monetary,RFM_Score,Segment
10380.0,117,3,8934.66,344,Loyal Customers
10383.0,158,4,8509.199999999999,354,Loyal Customers
10388.0,103,1,5956.44,413,Loyal Customers
10423.0,167,3,12338.339999999998,345,Loyal Customers
10427.0,54,1,2978.22,411,Loyal Customers
10428.0,63,2,8509.199999999999,424,Loyal Customers
10433.0,69,2,2978.22,421,Loyal Customers
10436.0,82,1,850.92,411,Loyal Customers
10442.0,78,2,4680.0599999999995,422,Loyal Customers
10447.0,119,4,20422.079999999998,355,Loyal Customers
10455.0,111,2,7658.279999999999,423,Loyal Customers
10463.0,61,1,5530.98,412,Loyal Customers
10465.0,169,3,11487.419999999998,344,Loyal Customers
10471.0,64,2,9360.119999999999,424,Loyal Customers
10473.0,92,1,4680.0599999999995,412,Loyal Customers
10482.0,54,1,5956.44,413,Loyal Customers
10483.0,108,2,7232.82,423,Loyal Customers
10488.0,127,4,13189.259999999998,355,Loyal Customers
10499.0,83,2,6381.9,423,Loyal Customers
10511.0,109,2,8083.74,423,Loyal Customers
10523.0,91,2,5530.98,422,Loyal Customers
10531.0,118,3,9785.58,344,Loyal Customers
10533.0,145,5,9360.119999999999,354,Loyal Customers
10539.0,134,3,8509.2,344,Loyal Customers
10546.0,65,2,4254.599999999999,422,Loyal Customers
10552.0,96,1,1701.84,411,Loyal Customers
10569.0,53,3,3829.14,442,Loyal Customers
10572.0,109,3,8083.74,443,Loyal Customers
10590.0,145,7,18294.78,355,Loyal Customers
10597.0,100,3,6807.36,443,Loyal Customers
10609.0,89,2,5530.98,422,Loyal Customers
10610.0,76,2,3403.68,421,Loyal Customers
10612.0,78,1,3403.68,411,Loyal Customers
10633.0,170,4,8083.739999999999,353,Loyal Customers
10636.0,102,2,6381.9,423,Loyal Customers
10637.0,94,2,11061.96,424,Loyal Customers
10643.0,93,3,8083.74,443,Loyal Customers
10647.0,182,4,17018.399999999998,355,Loyal Customers
10664.0,64,2,6807.36,423,Loyal Customers
10670.0,70,2,5530.98,422,Loyal Customers
10674.0,88,1,4254.599999999999,412,Loyal Customers
10676.0,55,1,1276.3799999999999,411,Loyal Customers
10677.0,126,5,18720.239999999998,355,Loyal Customers
10679.0,68,2,5956.44,423,Loyal Customers
10685.0,88,2,11061.96,424,Loyal Customers
10687.0,94,1,2127.2999999999997,411,Loyal Customers
10689.0,184,4,16167.48,355,Loyal Customers
10697.0,102,1,850.92,411,Loyal Customers
10701.0,141,5,20422.079999999998,355,Loyal Customers
10713.0,164,4,10636.499999999998,354,Loyal Customers
10717.0,87,3,6381.9,443,Loyal Customers
10718.0,53,2,5956.44,423,Loyal Customers
10726.0,145,3,10211.039999999999,344,Loyal Customers
10732.0,123,3,13614.72,345,Loyal Customers
10743.0,85,1,5530.98,412,Loyal Customers
10755.0,171,3,12338.34,345,Loyal Customers
10765.0,64,1,5530.98,412,Loyal Customers
10773.0,144,3,14465.64,345,Loyal Customers
10780.0,99,1,5956.44,413,Loyal Customers
10785.0,74,2,8509.199999999999,424,Loyal Customers
10790.0,84,3,7658.279999999999,443,Loyal Customers
10791.0,136,4,16167.48,355,Loyal Customers
10794.0,155,4,10636.5,354,Loyal Customers
10795.0,133,4,13614.719999999998,355,Loyal Customers
10801.0,183,4,13189.259999999998,355,Loyal Customers
10804.0,65,3,7232.82,443,Loyal Customers
10807.0,78,1,5105.5199999999995,412,Loyal Customers
10811.0,188,3,11912.88,345,Loyal Customers
10814.0,61,2,5956.44,423,Loyal Customers
10822.0,102,3,5530.98,442,Loyal Customers
10828.0,154,3,11487.419999999998,344,Loyal Customers
10832.0,110,1,5530.98,412,Loyal Customers
10834.0,86,2,8083.74,423,Loyal Customers
10835.0,112,3,7658.279999999999,443,Loyal Customers
10847.0,104,3,5956.44,443,Loyal Customers
10848.0,93,3,6807.36,443,Loyal Customers
10861.0,86,1,425.46,411,Loyal Customers
10874.0,65,3,8083.74,443,Loyal Customers
10875.0,97,2,10636.5,424,Loyal Customers
10880.0,104,2,7658.279999999999,423,Loyal Customers
10888.0,94,2,3829.1399999999994,422,Loyal Customers
10891.0,92,2,4254.599999999999,422,Loyal Customers
10895.0,77,1,3829.14,412,Loyal Customers
10901.0,86,2,5105.5199999999995,422,Loyal Customers
10904.0,182,3,9785.58,344,Loyal Customers
10905.0,89,2,3403.68,421,Loyal Customers
10907.0,87,2,8934.66,424,Loyal Customers
10915.0,67,1,4680.0599999999995,412,Loyal Customers
10927.0,72,3,6807.36,443,Loyal Customers
10939.0,83,2,10211.039999999999,424,Loyal Customers
10945.0,107,2,5956.44,423,Loyal Customers
10948.0,127,3,10211.039999999999,344,Loyal Customers
10954.0,87,1,3403.68,411,Loyal Customers
10955.0,104,2,7658.279999999999,423,Loyal Customers
10960.0,140,4,12338.339999999998,355,Loyal Customers
10969.0,92,2,5105.5199999999995,422,Loyal Customers
10974.0,87,1,2127.2999999999997,411,Loyal Customers
10976.0,168,4,14465.64,355,Loyal Customers
10983.0,94,1,850.92,411,Loyal Customers
10988.0,116,5,19996.62,355,Loyal Customers
10995.0,111,1,425.46,411,Loyal Customers
10997.0,61,1,1276.3799999999999,411,Loyal Customers
11000.0,186,6,24676.679999999997,355,Loyal Customers
11002.0,166,3,11061.96,344,Loyal Customers
11013.0,133,4,14040.18,355,Loyal Customers
11015.0,71,1,2127.2999999999997,411,Loyal Customers
11016.0,112,1,4254.599999999999,412,Loyal Customers
11023.0,103,1,3403.68,411,Loyal Customers
11029.0,78,3,7232.82,443,Loyal Customers
11034.0,138,5,13189.259999999998,355,Loyal Customers
11036.0,155,3,9785.58,344,Loyal Customers
11038.0,68,1,4680.0599999999995,412,Loyal Customers
11044.0,148,3,12763.8,345,Loyal Customers
11051.0,114,4,7658.28,353,Loyal Customers
11081.0,153,6,15742.019999999999,355,Loyal Customers
11092.0,71,2,1701.84,431,Loyal Customers
11097.0,136,4,16592.94,355,Loyal Customers
11102.0,120,3,10636.5,344,Loyal Customers
11127.0,94,1,2127.2999999999997,411,Loyal Customers
11128.0,152,5,13189.259999999998,355,Loyal Customers
11132.0,113,2,6381.9,433,Loyal Customers
11134.0,163,3,9360.119999999999,344,Loyal Customers
11147.0,65,2,4254.599999999999,432,Loyal Customers
11154.0,189,3,16167.48,345,Loyal Customers
11163.0,115,4,9785.58,354,Loyal Customers
11168.0,139,6,17869.32,355,Loyal Customers
11171.0,68,2,10211.039999999999,434,Loyal Customers
11173.0,96,1,2127.2999999999997,411,Loyal Customers
11175.0,149,5,25527.6,355,Loyal Customers
11176.0,78,2,6381.9,433,Loyal Customers
11186.0,61,1,1701.84,411,Loyal Customers
11193.0,97,3,5956.44,443,Loyal Customers
11199.0,184,3,10211.039999999999,344,Loyal Customers
11202.0,66,3,5530.98,442,Loyal Customers
11204.0,83,3,8083.74,443,Loyal Customers
11212.0,99,2,3403.6799999999994,431,Loyal Customers
11228.0,126,5,20847.539999999997,355,Loyal Customers
11230.0,55,1,425.46,411,Loyal Customers
11231.0,128,3,9360.119999999999,344,Loyal Customers
11239.0,163,4,12338.339999999998,355,Loyal Customers
11244.0,146,6,16592.94,355,Loyal Customers
11252.0,68,2,9785.58,434,Loyal Customers
11256.0,169,3,9785.579999999998,344,Loyal Customers
11257.0,141,3,13614.72,345,Loyal Customers
11272.0,103,3,7658.279999999999,443,Loyal Customers
11273.0,115,4,17869.32,355,Loyal Customers
11280.0,186,3,11912.88,345,Loyal Customers
11282.0,185,3,8934.66,344,Loyal Customers
11300.0,181,3,11487.419999999998,344,Loyal Customers
11309.0,113,2,2552.7599999999998,431,Loyal Customers
11312.0,58,2,5956.44,433,Loyal Customers
11327.0,80,2,6807.36,433,Loyal Customers
11329.0,61,2,10636.5,434,Loyal Customers
11335.0,87,3,4254.599999999999,442,Loyal Customers
11343.0,57,3,7232.82,443,Loyal Customers
11346.0,150,4,8934.66,354,Loyal Customers
11353.0,124,4,10211.039999999999,354,Loyal Customers
11356.0,101,2,3403.68,431,Loyal Customers
11361.0,165,4,10636.5,354,Loyal Customers
11365.0,175,3,16167.48,345,Loyal Customers
11371.0,142,3,8509.199999999999,344,Loyal Customers
11398.0,67,2,3403.6799999999994,431,Loyal Customers
11405.0,149,3,13614.72,345,Loyal Customers
11411.0,178,5,14040.179999999998,355,Loyal Customers
11412.0,165,5,14040.179999999998,355,Loyal Customers
11417.0,53,1,1701.84,411,Loyal Customers
11426.0,86,2,3403.6799999999994,431,Loyal Customers
11438.0,126,3,10636.499999999998,344,Loyal Customers
11452.0,91,2,8934.66,434,Loyal Customers
11453.0,91,2,8934.66,434,Loyal Customers
11460.0,107,1,5956.44,413,Loyal Customers
11469.0,149,4,9360.119999999999,354,Loyal Customers
11478.0,153,4,8083.74,354,Loyal Customers
11479.0,104,3,5105.5199999999995,442,Loyal Customers
11480.0,123,7,26803.979999999996,355,Loyal Customers
11484.0,97,1,1701.84,411,Loyal Customers
11493.0,161,4,19145.699999999997,355,Loyal Customers
11501.0,95,2,10211.039999999999,434,Loyal Customers
11507.0,166,4,5530.98,352,Loyal Customers
11508.0,115,5,16167.48,355,Loyal Customers
11517.0,162,3,12338.339999999998,345,Loyal Customers
11522.0,82,2,5530.98,432,Loyal Customers
11526.0,68,3,6381.9,443,Loyal Customers
11527.0,95,1,425.46,411,Loyal Customers
11534.0,70,2,5530.98,432,Loyal Customers
11537.0,60,2,7232.82,433,Loyal Customers
11546.0,85,1,3403.68,411,Loyal Customers
11563.0,167,3,11487.419999999998,344,Loyal Customers
11565.0,68,3,5956.44,443,Loyal Customers
11581.0,147,3,15742.019999999999,345,Loyal Customers
11583.0,81,3,6807.359999999999,443,Loyal Customers
11586.0,89,3,4254.6,442,Loyal Customers
11594.0,113,1,5956.44,413,Loyal Customers
11596.0,60,3,6807.36,443,Loyal Customers
11601.0,88,3,7658.28,443,Loyal Customers
11603.0,142,4,11912.88,355,Loyal Customers
11609.0,63,2,7232.82,433,Loyal Customers
11613.0,67,2,7232.82,433,Loyal Customers
11614.0,105,2,4254.599999999999,432,Loyal Customers
11619.0,87,1,5105.5199999999995,412,Loyal Customers
11622.0,99,2,8509.199999999999,434,Loyal Customers
11624.0,91,2,7232.82,433,Loyal Customers
11625.0,59,2,1701.84,431,Loyal Customers
11627.0,173,4,11487.419999999998,354,Loyal Customers
11628.0,74,2,4254.599999999999,432,Loyal Customers
11631.0,175,3,12763.8,345,Loyal Customers
11639.0,148,3,8934.66,344,Loyal Customers
11643.0,56,2,11487.419999999998,434,Loyal Customers
11654.0,75,1,2552.7599999999998,411,Loyal Customers
11655.0,144,3,10636.499999999998,344,Loyal Customers
11657.0,174,4,13614.72,355,Loyal Customers
11658.0,175,3,15316.559999999998,345,Loyal Customers
11667.0,123,4,13614.72,355,Loyal Customers
11672.0,129,4,13189.259999999998,355,Loyal Customers
11673.0,151,4,12338.34,355,Loyal Customers
11687.0,90,2,9785.579999999998,434,Loyal Customers
11692.0,119,3,8083.74,344,Loyal Customers
11694.0,148,4,15742.019999999999,355,Loyal Customers
11700.0,103,2,8083.74,434,Loyal Customers
11702.0,173,3,9360.119999999999,344,Loyal Customers
11707.0,95,2,5956.44,433,Loyal Customers
11716.0,158,4,12338.34,355,Loyal Customers
11720.0,132,3,11912.88,345,Loyal Customers
11727.0,98,2,5530.98,432,Loyal Customers
11730.0,161,4,10636.5,354,Loyal Customers
11733.0,188,3,14465.64,345,Loyal Customers
11738.0,78,2,6807.359999999999,433,Loyal Customers
11749.0,87,1,2978.22,411,Loyal Customers
11762.0,76,2,5956.44,433,Loyal Customers
11766.0,80,2,10636.5,434,Loyal Customers
11771.0,139,3,11061.96,344,Loyal Customers
11784.0,111,3,6807.359999999999,443,Loyal Customers
11798.0,108,2,6807.36,433,Loyal Customers
11803.0,126,6,21273.0,355,Loyal Customers
11817.0,191,3,11487.419999999998,344,Loyal Customers
11821.0,99,1,1276.3799999999999,411,Loyal Customers
11824.0,116,3,8509.199999999999,344,Loyal Customers
11825.0,75,2,10636.5,434,Loyal Customers
11828.0,80,2,3403.6799999999994,431,Loyal Customers
11833.0,82,1,1701.84,411,Loyal Customers
11857.0,79,2,6807.36,433,Loyal Customers
11864.0,139,5,13189.259999999998,355,Loyal Customers
11865.0,61,2,9360.119999999999,434,Loyal Customers
11871.0,116,3,14040.179999999998,345,Loyal Customers
11873.0,165,5,13189.259999999998,355,Loyal Customers
11877.0,55,2,5530.98,432,Loyal Customers
11883.0,130,5,12763.8,355,Loyal Customers
11884.0,122,3,13189.259999999998,345,Loyal Customers
11888.0,154,3,8934.66,344,Loyal Customers
11890.0,146,3,12338.34,345,Loyal Customers
11891.0,70,1,425.46,411,Loyal Customers
11897.0,113,1,2127.2999999999997,411,Loyal Customers
11898.0,167,7,20422.079999999998,355,Loyal Customers
11900.0,193,4,17018.399999999998,355,Loyal Customers
11901.0,68,2,7232.82,433,Loyal Customers
11904.0,87,1,425.46,411,Loyal Customers
11909.0,179,3,11061.96,344,Loyal Customers
11911.0,82,1,850.92,411,Loyal Customers
11917.0,174,5,15742.019999999999,355,Loyal Customers
11945.0,180,3,8083.74,344,Loyal Customers
11953.0,54,1,1276.3799999999999,411,Loyal Customers
11957.0,82,3,7232.82,443,Loyal Customers
11966.0,53,2,5105.5199999999995,432,Loyal Customers
11967.0,125,8,26803.979999999996,355,Loyal Customers
11972.0,68,2,850.92,431,Loyal Customers
11974.0,65,3,4254.599999999999,442,Loyal Customers
11982.0,133,3,10636.499999999998,344,Loyal Customers
11985.0,82,2,7658.279999999999,433,Loyal Customers
11991.0,152,4,7658.279999999999,353,Loyal Customers
11994.0,115,4,7658.28,353,Loyal Customers
12015.0,61,2,11912.88,435,Loyal Customers
12017.0,77,2,10636.5,434,Loyal Customers
12019.0,53,3,7658.28,443,Loyal Customers
12020.0,69,2,7232.82,433,Loyal Customers
12034.0,113,2,8083.74,434,Loyal Customers
12036.0,70,2,5530.98,432,Loyal Customers
12037.0,70,1,3829.14,412,Loyal Customers
12041.0,63,3,2978.22,441,Loyal Customers
12053.0,165,4,15742.019999999999,355,Loyal Customers
12057.0,86,3,7658.28,443,Loyal Customers
12064.0,69,2,8934.66,434,Loyal Customers
12068.0,85,1,425.46,411,Loyal Customers
12072.0,94,3,7232.82,443,Loyal Customers
12077.0,65,2,5956.44,433,Loyal Customers
12078.0,73,2,8083.74,434,Loyal Customers
12092.0,166,4,15742.019999999999,355,Loyal Customers
12110.0,87,1,425.46,411,Loyal Customers
12121.0,103,2,5530.98,432,Loyal Customers
12123.0,143,4,13614.72,355,Loyal Customers
12135.0,78,2,1701.84,431,Loyal Customers
12139.0,169,4,16167.48,355,Loyal Customers
12145.0,66,2,6807.359999999999,433,Loyal Customers
12158.0,141,4,14465.64,355,Loyal Customers
12165.0,114,3,8509.199999999999,344,Loyal Customers
12168.0,115,3,10636.5,344,Loyal Customers
12174.0,60,2,8083.74,434,Loyal Customers
12175.0,63,3,6381.9,443,Loyal Customers
12179.0,115,4,15316.559999999998,355,Loyal Customers
12182.0,71,2,8509.199999999999,434,Loyal Customers
12204.0,78,3,6381.9,443,Loyal Customers
12207.0,160,8,30633.12,355,Loyal Customers
12216.0,156,3,12763.8,345,Loyal Customers
12217.0,173,3,9785.58,344,Loyal Customers
12219.0,120,4,15316.559999999998,355,Loyal Customers
12222.0,118,3,12338.339999999998,345,Loyal Customers
12225.0,103,1,425.46,421,Loyal Customers
12238.0,188,4,7658.279999999999,353,Loyal Customers
12240.0,95,2,6381.9,433,Loyal Customers
12243.0,159,3,14891.099999999999,345,Loyal Customers
12255.0,100,2,9360.119999999999,434,Loyal Customers
12260.0,78,2,6807.359999999999,433,Loyal Customers
12268.0,78,3,7658.279999999999,443,Loyal Customers
12271.0,72,2,7232.82,433,Loyal Customers
12275.0,120,3,10211.039999999999,344,Loyal Customers
12282.0,136,4,12763.8,355,Loyal Customers
12284.0,133,3,8083.74,344,Loyal Customers
12292.0,87,2,5105.5199999999995,432,Loyal Customers
12293.0,144,3,11487.419999999998,344,Loyal Customers
12298.0,112,2,7658.279999999999,433,Loyal Customers
12301.0,117,4,13189.259999999998,355,Loyal Customers
12304.0,73,1,3829.14,422,Loyal Customers
12306.0,79,1,5105.5199999999995,422,Loyal Customers
12321.0,73,1,5105.5199999999995,422,Loyal Customers
12326.0,58,1,1276.3799999999999,421,Loyal Customers
12333.0,69,2,4254.599999999999,432,Loyal Customers
12336.0,110,1,4680.0599999999995,422,Loyal Customers
12351.0,156,6,24676.68,355,Loyal Customers
12355.0,103,1,1276.3799999999999,421,Loyal Customers
12360.0,137,4,14040.18,355,Loyal Customers
12366.0,137,5,12763.8,355,Loyal Customers
12374.0,61,2,3403.68,431,Loyal Customers
12379.0,161,4,15742.019999999999,355,Loyal Customers
12380.0,156,3,11061.96,344,Loyal Customers
12382.0,166,4,10211.039999999999,354,Loyal Customers
12412.0,162,3,15742.019999999999,345,Loyal Customers
12421.0,87,2,8509.199999999999,434,Loyal Customers
12427.0,166,3,13614.72,345,Loyal Customers
12432.0,61,3,8083.739999999999,443,Loyal Customers
12435.0,125,3,10211.039999999999,344,Loyal Customers
12442.0,193,4,12338.34,355,Loyal Customers
12449.0,82,1,2127.2999999999997,421,Loyal Customers
12458.0,70,2,5105.5199999999995,432,Loyal Customers
12461.0,140,4,18294.78,355,Loyal Customers
12465.0,68,2,8083.74,434,Loyal Customers
12469.0,189,3,12338.34,345,Loyal Customers
12471.0,162,5,14040.179999999998,355,Loyal Customers
12477.0,191,3,10211.039999999999,344,Loyal Customers
12489.0,150,5,16592.94,355,Loyal Customers
12495.0,115,4,12763.8,355,Loyal Customers
12497.0,90,2,6807.36,433,Loyal Customers
12498.0,74,2,2127.2999999999997,431,Loyal Customers
12500.0,128,4,14040.179999999998,355,Loyal Customers
12506.0,114,3,8509.2,344,Loyal Customers
12526.0,130,3,10636.5,344,Loyal Customers
12529.0,89,2,3829.1399999999994,432,Loyal Customers
12530.0,72,2,6381.9,433,Loyal Customers
12548.0,59,2,8509.199999999999,434,Loyal Customers
12552.0,147,4,17869.32,355,Loyal Customers
12554.0,79,3,6381.9,443,Loyal Customers
12562.0,69,1,3829.14,422,Loyal Customers
12573.0,144,3,12338.34,345,Loyal Customers
12602.0,84,1,3829.14,422,Loyal Customers
12609.0,122,3,9785.58,344,Loyal Customers
12618.0,161,4,14040.179999999998,355,Loyal Customers
12619.0,176,4,10211.039999999999,354,Loyal Customers
12630.0,64,3,7658.28,443,Loyal Customers
12631.0,112,2,8083.74,434,Loyal Customers
12634.0,120,3,8509.2,344,Loyal Customers
12635.0,147,4,7232.82,353,Loyal Customers
12646.0,100,3,4254.599999999999,442,Loyal Customers
12648.0,172,3,9360.119999999999,344,Loyal Customers
12673.0,72,2,4254.599999999999,432,Loyal Customers
12676.0,131,4,13614.72,355,Loyal Customers
12680.0,70,2,8509.199999999999,434,Loyal Customers
12682.0,56,3,5530.98,443,Loyal Customers
12685.0,141,7,13189.259999999998,355,Loyal Customers
12693.0,71,3,5530.98,443,Loyal Customers
12699.0,75,2,1276.3799999999999,431,Loyal Customers
12704.0,82,2,4254.599999999999,432,Loyal Customers
12708.0,138,5,8509.199999999999,354,Loyal Customers
12717.0,56,1,5105.5199999999995,422,Loyal Customers
12725.0,61,1,3403.68,422,Loyal Customers
12728.0,101,1,425.46,421,Loyal Customers
12735.0,93,2,7658.279999999999,433,Loyal Customers
12739.0,132,3,10636.5,344,Loyal Customers
12757.0,83,2,7232.82,433,Loyal Customers
12770.0,118,4,11912.88,355,Loyal Customers
12771.0,79,2,10211.039999999999,434,Loyal Customers
12787.0,107,2,6807.36,433,Loyal Customers
12788.0,83,2,6807.36,433,Loyal Customers
12790.0,68,2,6807.359999999999,433,Loyal Customers
12795.0,80,2,2978.22,431,Loyal Customers
12798.0,75,1,425.46,421,Loyal Customers
12801.0,165,5,12763.8,355,Loyal Customers
12804.0,91,2,8509.199999999999,434,Loyal Customers
12812.0,89,1,4680.0599999999995,422,Loyal Customers
12813.0,189,3,8083.74,354,Loyal Customers
12820.0,85,1,5956.44,423,Loyal Customers
12823.0,189,4,7232.82,353,Loyal Customers
12827.0,163,4,14891.099999999999,355,Loyal Customers
12828.0,136,3,8509.199999999999,354,Loyal Customers
12833.0,178,4,12338.339999999998,355,Loyal Customers
12846.0,105,2,3829.1399999999994,432,Loyal Customers
12847.0,125,5,11061.96,354,Loyal Customers
12850.0,190,4,19571.159999999996,355,Loyal Customers
12853.0,73,1,1701.84,421,Loyal Customers
12866.0,178,3,8934.66,354,Loyal Customers
12867.0,99,2,5105.5199999999995,432,Loyal Customers
12875.0,53,1,425.46,421,Loyal Customers
12876.0,68,2,7658.279999999999,433,Loyal Customers
12885.0,74,1,2978.22,421,Loyal Customers
12891.0,61,2,9785.579999999998,434,Loyal Customers
12895.0,60,2,8934.66,434,Loyal Customers
12905.0,175,3,6381.9,353,Loyal Customers
12908.0,161,4,16167.48,355,Loyal Customers
12910.0,95,2,7232.82,433,Loyal Customers
12927.0,114,4,11912.879999999997,354,Loyal Customers
12928.0,169,4,4680.0599999999995,352,Loyal Customers
12932.0,153,3,8934.66,354,Loyal Customers
12934.0,177,5,19145.699999999997,355,Loyal Customers
12951.0,60,2,5530.98,433,Loyal Customers
12953.0,89,1,5105.5199999999995,422,Loyal Customers
12960.0,172,5,14465.639999999998,355,Loyal Customers
12961.0,60,2,1276.3799999999999,431,Loyal Customers
12964.0,166,3,9360.119999999999,354,Loyal Customers
12970.0,94,2,2978.22,431,Loyal Customers
12971.0,97,2,7232.82,433,Loyal Customers
12977.0,167,3,11061.96,354,Loyal Customers
12995.0,193,3,9360.119999999999,354,Loyal Customers
