CustomerID,Recency,Frequency,Monetary,RFM_Score,Segment
10191.0,164,2,9785.579999999998,324,Potential Loyalists
10195.0,237,3,11487.419999999998,244,Potential Loyalists
10196.0,172,2,3403.68,321,Potential Loyalists
10233.0,213,4,17443.859999999997,255,Potential Loyalists
10245.0,217,6,18720.239999999998,255,Potential Loyalists
10247.0,203,4,12338.339999999998,255,Potential Loyalists
10250.0,218,4,16592.94,255,Potential Loyalists
10251.0,296,3,9360.119999999999,244,Potential Loyalists
10264.0,119,3,7658.279999999999,343,Potential Loyalists
10272.0,287,3,11061.96,244,Potential Loyalists
10278.0,208,3,10211.039999999999,244,Potential Loyalists
10280.0,156,1,5105.5199999999995,312,Potential Loyalists
10286.0,149,3,7232.82,343,Potential Loyalists
10289.0,256,3,16592.94,245,Potential Loyalists
10296.0,139,1,4680.0599999999995,312,Potential Loyalists
10304.0,206,4,16167.48,255,Potential Loyalists
10305.0,233,3,15316.559999999998,245,Potential Loyalists
10319.0,132,2,8934.66,324,Potential Loyalists
10326.0,197,3,10636.5,244,Potential Loyalists
10334.0,150,1,1701.84,311,Potential Loyalists
10336.0,146,1,3403.68,311,Potential Loyalists
10348.0,153,2,3829.14,322,Potential Loyalists
10354.0,150,2,6381.9,323,Potential Loyalists
10356.0,207,4,13189.259999999998,255,Potential Loyalists
10363.0,144,1,3403.68,311,Potential Loyalists
10369.0,157,1,1701.84,311,Potential Loyalists
10371.0,130,1,2978.22,311,Potential Loyalists
10375.0,180,2,6807.359999999999,323,Potential Loyalists
10379.0,289,4,15742.019999999999,255,Potential Loyalists
10384.0,315,3,8934.66,244,Potential Loyalists
10387.0,179,2,4680.0599999999995,322,Potential Loyalists
10392.0,208,3,8934.66,244,Potential Loyalists
10407.0,159,2,5530.98,322,Potential Loyalists
10412.0,156,2,11912.88,324,Potential Loyalists
10415.0,162,3,7232.82,343,Potential Loyalists
10418.0,125,1,4680.0599999999995,312,Potential Loyalists
10419.0,188,2,5956.44,323,Potential Loyalists
10422.0,130,2,9360.119999999999,324,Potential Loyalists
10429.0,254,3,14465.64,245,Potential Loyalists
10437.0,235,4,10636.5,254,Potential Loyalists
10440.0,166,1,850.92,311,Potential Loyalists
10441.0,142,1,4254.599999999999,312,Potential Loyalists
10450.0,280,7,19996.62,255,Potential Loyalists
10453.0,268,5,11912.88,254,Potential Loyalists
10458.0,152,2,7658.279999999999,323,Potential Loyalists
10464.0,187,1,2978.22,311,Potential Loyalists
10480.0,147,2,6807.36,323,Potential Loyalists
10485.0,147,1,1276.3799999999999,311,Potential Loyalists
10486.0,125,2,8509.199999999999,324,Potential Loyalists
10487.0,182,1,2127.2999999999997,311,Potential Loyalists
10490.0,137,1,425.46,311,Potential Loyalists
10492.0,121,3,7232.82,343,Potential Loyalists
10496.0,216,4,14465.64,255,Potential Loyalists
10515.0,190,1,5105.5199999999995,312,Potential Loyalists
10517.0,153,1,425.46,311,Potential Loyalists
10520.0,149,2,6381.9,323,Potential Loyalists
10521.0,287,3,11061.96,244,Potential Loyalists
10524.0,119,2,5956.44,323,Potential Loyalists
10536.0,166,1,4680.0599999999995,312,Potential Loyalists
10544.0,130,1,1276.3799999999999,311,Potential Loyalists
10545.0,235,4,13189.259999999998,255,Potential Loyalists
10548.0,185,1,4680.0599999999995,312,Potential Loyalists
10550.0,131,2,5956.44,323,Potential Loyalists
10553.0,142,2,5956.44,323,Potential Loyalists
10554.0,144,1,4254.599999999999,312,Potential Loyalists
10555.0,185,1,425.46,311,Potential Loyalists
10556.0,150,2,6807.36,323,Potential Loyalists
10559.0,124,1,5956.44,313,Potential Loyalists
10563.0,125,1,1701.84,311,Potential Loyalists
10577.0,189,1,5105.5199999999995,312,Potential Loyalists
10583.0,192,1,5105.5199999999995,312,Potential Loyalists
10584.0,217,3,10211.039999999999,244,Potential Loyalists
10592.0,164,2,3403.68,321,Potential Loyalists
10599.0,125,2,8509.199999999999,324,Potential Loyalists
10600.0,294,3,11487.419999999998,244,Potential Loyalists
10601.0,159,2,8934.66,324,Potential Loyalists
10611.0,128,2,2552.7599999999998,321,Potential Loyalists
10615.0,241,3,8934.659999999998,244,Potential Loyalists
10617.0,151,2,8083.74,323,Potential Loyalists
10620.0,133,3,8083.74,343,Potential Loyalists
10622.0,124,1,850.92,311,Potential Loyalists
10625.0,193,2,8083.74,323,Potential Loyalists
10629.0,196,4,18294.78,255,Potential Loyalists
10634.0,117,2,6807.359999999999,323,Potential Loyalists
10653.0,289,3,14040.179999999998,245,Potential Loyalists
10662.0,160,1,3403.68,311,Potential Loyalists
10667.0,124,2,7658.279999999999,323,Potential Loyalists
10680.0,142,2,2127.2999999999997,321,Potential Loyalists
10703.0,175,2,8083.74,323,Potential Loyalists
10709.0,188,1,3829.14,312,Potential Loyalists
10710.0,234,4,14465.64,255,Potential Loyalists
10711.0,182,2,7658.28,323,Potential Loyalists
10716.0,299,3,12338.339999999998,245,Potential Loyalists
10719.0,158,2,6807.36,323,Potential Loyalists
10723.0,214,3,13614.72,245,Potential Loyalists
10748.0,233,5,13614.72,255,Potential Loyalists
10751.0,200,3,11487.419999999998,244,Potential Loyalists
10752.0,230,4,12763.8,255,Potential Loyalists
10756.0,152,2,6381.9,323,Potential Loyalists
10760.0,188,2,7658.28,323,Potential Loyalists
10776.0,210,3,8509.199999999999,244,Potential Loyalists
10779.0,124,2,8509.199999999999,324,Potential Loyalists
10782.0,198,5,22123.92,255,Potential Loyalists
10787.0,150,2,8083.74,323,Potential Loyalists
10806.0,121,2,1276.3799999999999,321,Potential Loyalists
10809.0,268,4,9785.58,254,Potential Loyalists
10813.0,119,2,6381.9,323,Potential Loyalists
10815.0,256,4,13614.719999999998,255,Potential Loyalists
10820.0,181,3,5105.5199999999995,342,Potential Loyalists
10821.0,125,2,3403.68,321,Potential Loyalists
10823.0,284,3,10636.5,244,Potential Loyalists
10830.0,140,2,6381.9,323,Potential Loyalists
10837.0,186,2,8934.66,324,Potential Loyalists
10839.0,122,1,5956.44,313,Potential Loyalists
10841.0,128,2,6807.36,323,Potential Loyalists
10842.0,146,3,8083.74,343,Potential Loyalists
10844.0,121,1,2978.22,311,Potential Loyalists
10849.0,187,1,3829.14,312,Potential Loyalists
10857.0,165,1,4680.0599999999995,312,Potential Loyalists
10866.0,168,1,1276.3799999999999,311,Potential Loyalists
10872.0,154,1,2552.7599999999998,311,Potential Loyalists
10876.0,188,2,5105.5199999999995,322,Potential Loyalists
10882.0,242,3,8934.66,244,Potential Loyalists
10884.0,137,3,5530.98,342,Potential Loyalists
10885.0,141,2,3829.14,322,Potential Loyalists
10898.0,200,4,11912.88,255,Potential Loyalists
10906.0,276,3,8934.66,244,Potential Loyalists
10920.0,292,4,6381.9,253,Potential Loyalists
10924.0,134,1,1276.3799999999999,311,Potential Loyalists
10928.0,312,3,12763.8,245,Potential Loyalists
10934.0,166,3,4680.0599999999995,342,Potential Loyalists
10936.0,115,1,850.92,311,Potential Loyalists
10937.0,169,2,11061.96,324,Potential Loyalists
10949.0,171,1,2127.2999999999997,311,Potential Loyalists
10957.0,140,1,5956.44,313,Potential Loyalists
10966.0,158,2,6807.36,323,Potential Loyalists
10967.0,254,3,14465.64,245,Potential Loyalists
10973.0,157,1,4680.0599999999995,312,Potential Loyalists
10978.0,298,3,12338.339999999998,245,Potential Loyalists
10982.0,180,2,6381.9,323,Potential Loyalists
10986.0,117,2,5956.44,323,Potential Loyalists
10996.0,201,4,13614.72,255,Potential Loyalists
11025.0,122,3,7658.279999999999,343,Potential Loyalists
11031.0,132,1,4254.599999999999,312,Potential Loyalists
11043.0,146,2,3403.68,321,Potential Loyalists
11070.0,147,1,2127.2999999999997,311,Potential Loyalists
11075.0,179,2,11912.88,325,Potential Loyalists
11090.0,114,2,10211.039999999999,334,Potential Loyalists
11109.0,295,3,8934.66,244,Potential Loyalists
11124.0,250,4,14040.179999999998,255,Potential Loyalists
11137.0,197,3,11061.96,244,Potential Loyalists
11140.0,120,3,7232.82,343,Potential Loyalists
11141.0,208,5,9360.119999999999,254,Potential Loyalists
11142.0,184,2,8083.74,333,Potential Loyalists
11148.0,183,2,7232.82,333,Potential Loyalists
11160.0,134,3,6381.9,343,Potential Loyalists
11169.0,148,2,8934.66,334,Potential Loyalists
11180.0,177,1,2127.2999999999997,311,Potential Loyalists
11189.0,186,2,4254.599999999999,332,Potential Loyalists
11192.0,210,4,16167.479999999998,255,Potential Loyalists
11195.0,283,3,14040.179999999998,245,Potential Loyalists
11200.0,263,3,12763.8,245,Potential Loyalists
11210.0,185,2,3403.68,331,Potential Loyalists
11223.0,184,3,4680.0599999999995,342,Potential Loyalists
11229.0,237,4,16592.94,255,Potential Loyalists
11233.0,133,2,4254.599999999999,332,Potential Loyalists
11243.0,169,1,1276.3799999999999,311,Potential Loyalists
11245.0,156,2,4254.599999999999,332,Potential Loyalists
11255.0,161,3,5105.5199999999995,342,Potential Loyalists
11274.0,181,2,6381.9,333,Potential Loyalists
11276.0,117,2,8083.74,333,Potential Loyalists
11281.0,147,2,4254.599999999999,332,Potential Loyalists
11293.0,284,4,16592.94,255,Potential Loyalists
11294.0,172,1,1701.84,311,Potential Loyalists
11311.0,258,3,14891.099999999999,245,Potential Loyalists
11316.0,129,1,4680.0599999999995,312,Potential Loyalists
11328.0,193,2,8509.199999999999,334,Potential Loyalists
11338.0,186,2,1276.3799999999999,331,Potential Loyalists
11344.0,120,1,1276.3799999999999,311,Potential Loyalists
11360.0,211,3,12338.34,245,Potential Loyalists
11363.0,147,3,8083.74,343,Potential Loyalists
11367.0,307,3,14040.18,245,Potential Loyalists
11368.0,281,4,13189.259999999998,255,Potential Loyalists
11375.0,221,4,11487.419999999998,254,Potential Loyalists
11376.0,114,2,2127.2999999999997,331,Potential Loyalists
11377.0,123,3,6381.9,343,Potential Loyalists
11378.0,171,3,7232.82,343,Potential Loyalists
11389.0,154,2,7232.82,333,Potential Loyalists
11391.0,154,2,8509.199999999999,334,Potential Loyalists
11394.0,151,2,4254.599999999999,332,Potential Loyalists
11397.0,166,3,8083.74,343,Potential Loyalists
11403.0,262,4,15316.559999999998,255,Potential Loyalists
11406.0,114,2,4254.599999999999,332,Potential Loyalists
11409.0,138,2,5530.98,332,Potential Loyalists
11418.0,184,2,5530.98,332,Potential Loyalists
11424.0,179,2,6381.9,333,Potential Loyalists
11428.0,168,3,1701.84,341,Potential Loyalists
11429.0,218,3,14465.64,245,Potential Loyalists
11430.0,147,2,4254.599999999999,332,Potential Loyalists
11444.0,156,2,9360.119999999999,334,Potential Loyalists
11445.0,137,2,5105.5199999999995,332,Potential Loyalists
11447.0,146,1,2552.7599999999998,311,Potential Loyalists
11454.0,183,1,2978.22,311,Potential Loyalists
11459.0,190,3,7658.28,343,Potential Loyalists
11465.0,154,1,5530.98,312,Potential Loyalists
11495.0,193,2,10636.5,334,Potential Loyalists
11496.0,188,2,2978.22,331,Potential Loyalists
11499.0,124,2,6807.36,333,Potential Loyalists
11503.0,207,3,15742.019999999999,245,Potential Loyalists
11514.0,123,2,1701.84,331,Potential Loyalists
11523.0,185,3,7232.82,343,Potential Loyalists
11524.0,128,1,2978.22,311,Potential Loyalists
11529.0,137,2,8083.74,334,Potential Loyalists
11533.0,169,1,2127.2999999999997,311,Potential Loyalists
11536.0,155,1,850.92,311,Potential Loyalists
11538.0,129,1,4680.0599999999995,312,Potential Loyalists
11542.0,209,3,14465.64,245,Potential Loyalists
11545.0,125,1,3829.14,312,Potential Loyalists
11549.0,259,4,14040.18,255,Potential Loyalists
11552.0,188,2,4254.599999999999,332,Potential Loyalists
11554.0,235,4,14040.179999999998,255,Potential Loyalists
11559.0,163,3,6807.36,343,Potential Loyalists
11569.0,115,2,4680.0599999999995,332,Potential Loyalists
11573.0,207,3,8934.66,244,Potential Loyalists
11576.0,164,2,2552.7599999999998,331,Potential Loyalists
11578.0,260,3,10636.5,244,Potential Loyalists
11587.0,223,4,8509.199999999999,254,Potential Loyalists
11591.0,249,3,12763.8,245,Potential Loyalists
11600.0,202,3,8083.74,244,Potential Loyalists
11602.0,173,2,3829.14,332,Potential Loyalists
11612.0,164,2,4680.0599999999995,332,Potential Loyalists
11629.0,147,3,4254.599999999999,342,Potential Loyalists
11635.0,172,2,5530.98,332,Potential Loyalists
11637.0,159,3,6807.36,343,Potential Loyalists
11646.0,150,2,4254.599999999999,332,Potential Loyalists
11649.0,190,1,5956.44,313,Potential Loyalists
11659.0,135,1,850.92,311,Potential Loyalists
11665.0,185,2,4254.599999999999,332,Potential Loyalists
11668.0,184,2,6381.9,333,Potential Loyalists
11677.0,151,2,5530.98,332,Potential Loyalists
11678.0,279,3,11912.88,245,Potential Loyalists
11699.0,243,3,10636.5,244,Potential Loyalists
11703.0,132,2,2978.22,331,Potential Loyalists
11711.0,160,2,7232.82,333,Potential Loyalists
11714.0,121,2,2552.7599999999998,331,Potential Loyalists
11723.0,171,3,5105.5199999999995,342,Potential Loyalists
11731.0,122,2,2978.22,331,Potential Loyalists
11736.0,191,2,9785.58,334,Potential Loyalists
11744.0,176,1,2552.7599999999998,311,Potential Loyalists
11758.0,124,2,6807.36,333,Potential Loyalists
11759.0,200,3,12338.34,245,Potential Loyalists
11774.0,147,2,5956.44,333,Potential Loyalists
11781.0,260,4,16592.94,255,Potential Loyalists
11785.0,130,2,9360.119999999999,334,Potential Loyalists
11789.0,172,1,1701.84,311,Potential Loyalists
11792.0,159,3,5956.44,343,Potential Loyalists
11797.0,148,3,7658.279999999999,343,Potential Loyalists
11799.0,187,1,2552.7599999999998,311,Potential Loyalists
11800.0,240,3,12763.8,245,Potential Loyalists
11801.0,165,2,8934.66,334,Potential Loyalists
11802.0,120,2,5956.44,333,Potential Loyalists
11804.0,209,4,10636.5,254,Potential Loyalists
11820.0,179,2,7658.279999999999,333,Potential Loyalists
11827.0,120,1,425.46,311,Potential Loyalists
11846.0,124,3,7658.28,343,Potential Loyalists
11856.0,242,4,15742.019999999999,255,Potential Loyalists
11882.0,251,4,19571.16,255,Potential Loyalists
11885.0,187,3,4680.0599999999995,342,Potential Loyalists
11894.0,263,3,9785.579999999998,244,Potential Loyalists
11910.0,153,2,8083.74,334,Potential Loyalists
11913.0,160,2,4680.0599999999995,332,Potential Loyalists
11927.0,141,3,4254.6,342,Potential Loyalists
11933.0,196,3,8509.199999999999,244,Potential Loyalists
11934.0,206,3,12338.34,245,Potential Loyalists
11941.0,185,1,5105.5199999999995,312,Potential Loyalists
11946.0,151,2,4680.0599999999995,332,Potential Loyalists
11947.0,156,2,3829.1399999999994,332,Potential Loyalists
11965.0,115,2,7232.82,333,Potential Loyalists
11978.0,261,3,10636.5,244,Potential Loyalists
11984.0,154,2,2978.22,331,Potential Loyalists
11988.0,124,2,8083.74,334,Potential Loyalists
11990.0,135,1,1701.84,311,Potential Loyalists
12012.0,251,3,14040.179999999998,245,Potential Loyalists
12023.0,127,2,4680.0599999999995,332,Potential Loyalists
12027.0,159,1,5105.5199999999995,312,Potential Loyalists
12031.0,217,3,10636.5,244,Potential Loyalists
12033.0,163,2,7232.82,333,Potential Loyalists
12040.0,192,3,7232.82,343,Potential Loyalists
12043.0,199,3,14891.099999999999,245,Potential Loyalists
12044.0,185,2,4254.599999999999,332,Potential Loyalists
12055.0,179,2,11912.88,335,Potential Loyalists
12062.0,148,2,6381.9,333,Potential Loyalists
12070.0,197,6,17869.32,255,Potential Loyalists
12082.0,135,2,4680.0599999999995,332,Potential Loyalists
12087.0,124,2,7232.82,333,Potential Loyalists
12090.0,191,2,3829.1399999999994,332,Potential Loyalists
12091.0,240,3,11912.88,245,Potential Loyalists
12095.0,160,1,4254.599999999999,312,Potential Loyalists
12103.0,138,3,4254.599999999999,342,Potential Loyalists
12114.0,198,4,11061.96,254,Potential Loyalists
12126.0,128,3,7658.28,343,Potential Loyalists
12133.0,171,1,5530.98,322,Potential Loyalists
12140.0,151,3,7232.82,343,Potential Loyalists
12144.0,299,3,13614.72,245,Potential Loyalists
12162.0,201,3,14891.099999999999,245,Potential Loyalists
12169.0,141,1,5105.5199999999995,322,Potential Loyalists
12180.0,243,4,11912.88,255,Potential Loyalists
12181.0,155,2,7658.28,333,Potential Loyalists
12185.0,217,4,12338.339999999998,255,Potential Loyalists
12186.0,184,2,5105.5199999999995,332,Potential Loyalists
12188.0,142,1,5530.98,322,Potential Loyalists
12189.0,220,3,9360.119999999999,244,Potential Loyalists
12191.0,152,1,3403.68,321,Potential Loyalists
12192.0,118,1,1701.84,321,Potential Loyalists
12198.0,163,1,2552.7599999999998,321,Potential Loyalists
12202.0,211,4,10211.039999999999,254,Potential Loyalists
12209.0,124,1,4254.599999999999,322,Potential Loyalists
12223.0,190,3,6381.9,343,Potential Loyalists
12234.0,165,2,5105.5199999999995,332,Potential Loyalists
12236.0,129,3,7658.279999999999,343,Potential Loyalists
12251.0,176,1,5530.98,322,Potential Loyalists
12254.0,241,4,15742.019999999999,255,Potential Loyalists
12262.0,171,1,5105.5199999999995,322,Potential Loyalists
12263.0,151,1,4680.0599999999995,322,Potential Loyalists
12264.0,272,3,11912.88,245,Potential Loyalists
12280.0,312,3,9360.119999999999,244,Potential Loyalists
12281.0,267,4,11487.419999999998,254,Potential Loyalists
12303.0,155,1,5105.5199999999995,322,Potential Loyalists
12313.0,248,3,9360.119999999999,244,Potential Loyalists
12316.0,231,3,8509.199999999999,244,Potential Loyalists
12320.0,145,2,6807.36,333,Potential Loyalists
12327.0,151,1,4680.0599999999995,322,Potential Loyalists
12337.0,132,3,7232.82,343,Potential Loyalists
12342.0,182,2,4680.0599999999995,332,Potential Loyalists
12356.0,233,3,13189.259999999998,245,Potential Loyalists
12358.0,153,2,9360.119999999999,334,Potential Loyalists
12359.0,170,2,2978.22,331,Potential Loyalists
12361.0,250,3,13189.259999999998,245,Potential Loyalists
12381.0,168,2,8509.199999999999,334,Potential Loyalists
12383.0,311,3,12338.34,245,Potential Loyalists
12387.0,116,2,9785.58,334,Potential Loyalists
12391.0,135,1,3403.68,321,Potential Loyalists
12417.0,200,4,12763.8,255,Potential Loyalists
12418.0,145,3,8083.739999999999,343,Potential Loyalists
12429.0,151,2,9785.579999999998,334,Potential Loyalists
12431.0,310,4,19145.699999999997,255,Potential Loyalists
12446.0,157,2,4254.599999999999,332,Potential Loyalists
12448.0,128,1,3403.68,321,Potential Loyalists
12455.0,160,2,2127.2999999999997,331,Potential Loyalists
12463.0,214,4,12763.8,255,Potential Loyalists
12480.0,172,2,4680.0599999999995,332,Potential Loyalists
12481.0,167,1,5530.98,323,Potential Loyalists
12485.0,162,2,2127.2999999999997,331,Potential Loyalists
12490.0,256,3,14465.64,245,Potential Loyalists
12494.0,307,3,10211.039999999999,244,Potential Loyalists
12502.0,135,2,3403.68,332,Potential Loyalists
12512.0,139,2,4680.0599999999995,332,Potential Loyalists
12514.0,114,2,5956.44,333,Potential Loyalists
12515.0,151,2,4254.599999999999,332,Potential Loyalists
12524.0,292,3,11912.88,245,Potential Loyalists
12528.0,132,2,5956.44,333,Potential Loyalists
12533.0,149,2,9360.119999999999,334,Potential Loyalists
12537.0,120,2,4254.599999999999,332,Potential Loyalists
12539.0,183,1,2127.2999999999997,321,Potential Loyalists
12540.0,129,3,5105.5199999999995,342,Potential Loyalists
12543.0,175,2,3403.68,332,Potential Loyalists
12549.0,120,2,7232.82,333,Potential Loyalists
12559.0,157,1,5105.5199999999995,322,Potential Loyalists
12567.0,130,3,4680.0599999999995,342,Potential Loyalists
12568.0,180,1,1701.84,321,Potential Loyalists
12569.0,197,4,14465.64,255,Potential Loyalists
12570.0,298,4,14040.179999999998,255,Potential Loyalists
12572.0,170,2,4680.0599999999995,332,Potential Loyalists
12577.0,123,1,2552.7599999999998,321,Potential Loyalists
12595.0,186,1,5956.44,323,Potential Loyalists
12596.0,124,3,6381.9,343,Potential Loyalists
12606.0,163,1,5956.44,323,Potential Loyalists
12610.0,149,2,8509.199999999999,334,Potential Loyalists
12645.0,173,2,5105.5199999999995,332,Potential Loyalists
12651.0,219,3,11061.96,244,Potential Loyalists
12656.0,169,3,5105.52,342,Potential Loyalists
12663.0,214,4,18720.239999999998,255,Potential Loyalists
12665.0,142,1,425.46,321,Potential Loyalists
12681.0,212,3,12763.8,245,Potential Loyalists
12684.0,220,3,10211.039999999999,244,Potential Loyalists
12687.0,224,4,15742.019999999999,255,Potential Loyalists
12695.0,236,3,13614.72,245,Potential Loyalists
12697.0,186,2,3829.14,332,Potential Loyalists
12705.0,132,2,6381.9,333,Potential Loyalists
12706.0,159,3,6807.36,343,Potential Loyalists
12714.0,114,2,9360.119999999999,334,Potential Loyalists
12719.0,127,3,7658.28,343,Potential Loyalists
12722.0,145,1,3403.68,322,Potential Loyalists
12723.0,181,2,7232.82,333,Potential Loyalists
12727.0,164,1,3403.68,322,Potential Loyalists
12736.0,189,3,3829.14,342,Potential Loyalists
12738.0,133,3,8083.739999999999,343,Potential Loyalists
12744.0,121,2,5956.44,333,Potential Loyalists
12749.0,115,2,7658.279999999999,333,Potential Loyalists
12752.0,304,3,10211.039999999999,244,Potential Loyalists
12763.0,163,1,425.46,321,Potential Loyalists
12764.0,152,1,5105.5199999999995,322,Potential Loyalists
12773.0,158,2,5105.5199999999995,332,Potential Loyalists
12781.0,124,2,8083.74,334,Potential Loyalists
12783.0,277,3,11487.419999999998,244,Potential Loyalists
12806.0,172,2,2978.22,331,Potential Loyalists
12807.0,235,3,11487.419999999998,244,Potential Loyalists
12829.0,170,2,7658.279999999999,333,Potential Loyalists
12838.0,130,2,8509.199999999999,334,Potential Loyalists
12839.0,200,4,11061.96,254,Potential Loyalists
12842.0,142,2,2552.7599999999998,331,Potential Loyalists
12844.0,187,2,7232.82,333,Potential Loyalists
12855.0,155,2,5105.5199999999995,332,Potential Loyalists
12860.0,238,3,4680.0599999999995,252,Potential Loyalists
12861.0,311,3,8083.74,254,Potential Loyalists
12862.0,217,6,18294.78,255,Potential Loyalists
12870.0,121,2,5105.5199999999995,332,Potential Loyalists
12874.0,134,1,4680.0599999999995,322,Potential Loyalists
12887.0,203,3,4254.599999999999,252,Potential Loyalists
12888.0,201,3,6807.36,253,Potential Loyalists
12894.0,254,3,7658.28,253,Potential Loyalists
12898.0,286,3,10636.5,254,Potential Loyalists
12902.0,173,2,5530.98,333,Potential Loyalists
12904.0,132,1,3403.68,322,Potential Loyalists
12906.0,207,4,6381.9,253,Potential Loyalists
12943.0,122,2,6381.9,333,Potential Loyalists
12948.0,199,3,10636.499999999998,254,Potential Loyalists
12952.0,263,3,11487.419999999998,254,Potential Loyalists
12954.0,239,3,10211.039999999999,254,Potential Loyalists
12962.0,140,2,5530.98,333,Potential Loyalists
12966.0,280,3,11912.88,255,Potential Loyalists
12973.0,155,2,5105.5199999999995,332,Potential Loyalists
12981.0,198,4,16167.48,255,Potential Loyalists
12982.0,121,2,10211.039999999999,334,Potential Loyalists
12983.0,137,1,425.46,321,Potential Loyalists
12985.0,184,2,7232.82,333,Potential Loyalists
12988.0,144,1,3403.68,322,Potential Loyalists
